Wavenumber (cm-1),Cleaned Intensity
200.0,2.520165205001831
201.0,2.524165391921997
202.0,2.508389472961426
203.0,2.48128342628479
204.0,2.466320276260376
205.0,2.4557313919067383
206.0,2.4434974193573
207.0,2.434652328491211
208.0,2.427091360092163
209.0,2.42183518409729
210.0,2.4255330562591553
211.0,2.452502489089966
212.0,2.476033926010132
213.0,2.468376398086548
214.0,2.439896583557129
215.0,2.413391351699829
216.0,2.3971107006073
217.0,2.375807046890259
218.0,2.360375165939331
219.0,2.3500447273254395
220.0,2.3354485034942627
221.0,2.3223533630371094
222.0,2.298097610473633
223.0,2.2682478427886963
224.0,2.2589125633239746
225.0,2.284921407699585
226.0,2.3189449310302734
227.0,2.3281021118164062
228.0,2.3197529315948486
229.0,2.3101398944854736
230.0,2.310410737991333
231.0,2.320352554321289
232.0,2.329188108444214
233.0,2.329195976257324
234.0,2.3263168334960938
235.0,2.323300361633301
236.0,2.30352783203125
237.0,2.2575371265411377
238.0,2.2274587154388428
239.0,2.2256131172180176
240.0,2.2283413410186768
241.0,2.2254810333251953
242.0,2.201319456100464
243.0,2.171915054321289
244.0,2.167645215988159
245.0,2.2134106159210205
246.0,2.264953136444092
247.0,2.2706000804901123
248.0,2.2442715167999268
249.0,2.2160284519195557
250.0,2.2037997245788574
251.0,2.1939213275909424
252.0,2.1880712509155273
253.0,2.176954507827759
254.0,2.1511404514312744
255.0,2.137152671813965
256.0,2.1430060863494873
257.0,2.1520867347717285
258.0,2.156661033630371
259.0,2.15295672416687
260.0,2.1482298374176025
261.0,2.151684045791626
262.0,2.166440010070801
263.0,2.18056583404541
264.0,2.1808815002441406
265.0,2.167795419692993
266.0,2.153235673904419
267.0,2.138547658920288
268.0,2.1070566177368164
269.0,2.0818614959716797
270.0,2.0717074871063232
271.0,2.0613656044006348
272.0,2.057673215866089
273.0,2.0742104053497314
274.0,2.100396156311035
275.0,2.1084773540496826
276.0,2.0760281085968018
277.0,2.0345306396484375
278.0,2.027799606323242
279.0,2.0598204135894775
280.0,2.0928542613983154
281.0,2.0848515033721924
282.0,2.026339292526245
283.0,1.976365089416504
284.0,1.98037850856781
285.0,2.0093421936035156
286.0,2.032142400741577
287.0,2.043837547302246
288.0,2.05918025970459
289.0,2.0684919357299805
290.0,2.0607059001922607
291.0,2.043182849884033
292.0,2.0287530422210693
293.0,2.007223606109619
294.0,1.9861823320388794
295.0,1.979286551475525
296.0,1.9812606573104858
297.0,1.9871171712875366
298.0,1.9962444305419922
299.0,2.010737419128418
300.0,2.0217010974884033
301.0,2.0262644290924072
302.0,2.028851270675659
303.0,2.0265445709228516
304.0,2.017840623855591
305.0,2.006342649459839
306.0,1.9959163665771484
307.0,1.9789131879806519
308.0,1.961488127708435
309.0,1.958014965057373
310.0,1.980064034461975
311.0,2.0017647743225098
312.0,1.9979501962661743
313.0,1.978798270225525
314.0,1.9655689001083374
315.0,1.9664162397384644
316.0,1.969180941581726
317.0,1.9721311330795288
318.0,1.9751982688903809
319.0,1.9785252809524536
320.0,1.9817591905593872
321.0,1.9884926080703735
322.0,1.9957623481750488
323.0,1.9955648183822632
324.0,1.9772272109985352
325.0,1.960341453552246
326.0,1.9648414850234985
327.0,1.9830421209335327
328.0,1.9950323104858398
329.0,1.9904958009719849
330.0,1.980258584022522
331.0,1.972826600074768
332.0,1.9554177522659302
333.0,1.9323104619979858
334.0,1.923120379447937
335.0,1.925681471824646
336.0,1.9302711486816406
337.0,1.9331892728805542
338.0,1.9433218240737915
339.0,1.9515489339828491
340.0,1.9545198678970337
341.0,1.9615181684494019
342.0,1.9656168222427368
343.0,1.9647091627120972
344.0,1.9630995988845825
345.0,1.9621095657348633
346.0,1.952933669090271
347.0,1.9404882192611694
348.0,1.9366455078125
349.0,1.9434412717819214
350.0,1.9508699178695679
351.0,1.9538054466247559
352.0,1.961168646812439
353.0,1.9648336172103882
354.0,1.9423714876174927
355.0,1.8973097801208496
356.0,1.8764451742172241
357.0,1.9043941497802734
358.0,1.9464937448501587
359.0,1.9601324796676636
360.0,1.9422332048416138
361.0,1.9204654693603516
362.0,1.9172295331954956
363.0,1.9232077598571777
364.0,1.925328254699707
365.0,1.9209771156311035
366.0,1.921521782875061
367.0,1.9227248430252075
368.0,1.9239293336868286
369.0,1.9248261451721191
370.0,1.9214630126953125
371.0,1.9114128351211548
372.0,1.9018826484680176
373.0,1.9014641046524048
374.0,1.9089967012405396
375.0,1.9164823293685913
376.0,1.9181846380233765
377.0,1.9169296026229858
378.0,1.9143708944320679
379.0,1.9102554321289062
380.0,1.9049348831176758
381.0,1.9005826711654663
382.0,1.8839325904846191
383.0,1.8620634078979492
384.0,1.8499221801757812
385.0,1.8374332189559937
386.0,1.8276482820510864
387.0,1.8273698091506958
388.0,1.834038257598877
389.0,1.8389641046524048
390.0,1.8375287055969238
391.0,1.834226131439209
392.0,1.8328419923782349
393.0,1.8331526517868042
394.0,1.8340635299682617
395.0,1.8372353315353394
396.0,1.850040078163147
397.0,1.8614853620529175
398.0,1.862425446510315
399.0,1.8621963262557983
400.0,1.8620437383651733
401.0,1.8665498495101929
402.0,1.8754833936691284
403.0,1.879010796546936
404.0,1.8713359832763672
405.0,1.8613084554672241
406.0,1.8612817525863647
407.0,1.8772705793380737
408.0,1.893464207649231
409.0,1.8983761072158813
410.0,1.9020949602127075
411.0,1.903086543083191
412.0,1.8958072662353516
413.0,1.882111668586731
414.0,1.8712496757507324
415.0,1.8491144180297852
416.0,1.8255103826522827
417.0,1.8215770721435547
418.0,1.8260902166366577
419.0,1.8300894498825073
420.0,1.8291186094284058
421.0,1.826004981994629
422.0,1.826206088066101
423.0,1.8315629959106445
424.0,1.839707374572754
425.0,1.8508120775222778
426.0,1.8760980367660522
427.0,1.900413990020752
428.0,1.8996890783309937
429.0,1.8736400604248047
430.0,1.84906804561615
431.0,1.8410946130752563
432.0,1.8338741064071655
433.0,1.8253182172775269
434.0,1.8013242483139038
435.0,1.7716883420944214
436.0,1.7645254135131836
437.0,1.7798285484313965
438.0,1.8019918203353882
439.0,1.8220473527908325
440.0,1.8449870347976685
441.0,1.858333945274353
442.0,1.854487419128418
443.0,1.844056487083435
444.0,1.8362785577774048
445.0,1.8297606706619263
446.0,1.8234106302261353
447.0,1.8207885026931763
448.0,1.8218039274215698
449.0,1.8234111070632935
450.0,1.8250027894973755
451.0,1.8290361166000366
452.0,1.8296899795532227
453.0,1.8247379064559937
454.0,1.8189393281936646
455.0,1.8155943155288696
456.0,1.8076502084732056
457.0,1.7987381219863892
458.0,1.7932615280151367
459.0,1.7801004648208618
460.0,1.7704010009765625
461.0,1.7780709266662598
462.0,1.7983704805374146
463.0,1.8134325742721558
464.0,1.8283060789108276
465.0,1.8431872129440308
466.0,1.8439050912857056
467.0,1.8229655027389526
468.0,1.7995796203613281
469.0,1.7886838912963867
470.0,1.7806280851364136
471.0,1.7772141695022583
472.0,1.778753399848938
473.0,1.7830673456192017
474.0,1.7905396223068237
475.0,1.8119239807128906
476.0,1.8328155279159546
477.0,1.8359235525131226
478.0,1.8334455490112305
479.0,1.8296862840652466
480.0,1.8242559432983398
481.0,1.8171499967575073
482.0,1.8133515119552612
483.0,1.8073536157608032
484.0,1.8013874292373657
485.0,1.8046530485153198
486.0,1.8200979232788086
487.0,1.8372154235839844
488.0,1.8501030206680298
489.0,1.8631736040115356
490.0,1.8700494766235352
491.0,1.8551164865493774
492.0,1.8311573266983032
493.0,1.8279142379760742
494.0,1.8495655059814453
495.0,1.8701285123825073
496.0,1.8660650253295898
497.0,1.8457046747207642
498.0,1.8308063745498657
499.0,1.8424978256225586
500.0,1.8672515153884888
501.0,1.8749961853027344
502.0,1.8666011095046997
503.0,1.8577532768249512
504.0,1.8600282669067383
505.0,1.8726109266281128
506.0,1.8829354047775269
507.0,1.8809189796447754
508.0,1.8730874061584473
509.0,1.8717161417007446
510.0,1.8805073499679565
511.0,1.8889058828353882
512.0,1.885983943939209
513.0,1.8738406896591187
514.0,1.864322543144226
515.0,1.8732143640518188
516.0,1.8973675966262817
517.0,1.9117432832717896
518.0,1.9240261316299438
519.0,1.936387062072754
520.0,1.9374518394470215
521.0,1.9320355653762817
522.0,1.9282077550888062
523.0,1.9320096969604492
524.0,1.9398889541625977
525.0,1.943380355834961
526.0,1.9388084411621094
527.0,1.9331248998641968
528.0,1.9382867813110352
529.0,1.9721139669418335
530.0,2.0005948543548584
531.0,1.9900795221328735
532.0,1.9587639570236206
533.0,1.9432698488235474
534.0,1.9554458856582642
535.0,1.9766851663589478
536.0,1.995906949043274
537.0,2.031041145324707
538.0,2.05887770652771
539.0,2.048093795776367
540.0,2.0102107524871826
541.0,1.9907511472702026
542.0,1.9961494207382202
543.0,2.001903772354126
544.0,1.996570110321045
545.0,1.9827560186386108
546.0,1.9726405143737793
547.0,1.9826164245605469
548.0,2.0120797157287598
549.0,2.0286214351654053
550.0,2.0095856189727783
551.0,1.9798473119735718
552.0,1.9731650352478027
553.0,1.9830961227416992
554.0,1.9922796487808228
555.0,1.9918259382247925
556.0,1.9890179634094238
557.0,1.9868394136428833
558.0,1.9938997030258179
559.0,2.0034685134887695
560.0,2.0014472007751465
561.0,1.9932026863098145
562.0,1.986255168914795
563.0,1.976291298866272
564.0,1.9562252759933472
565.0,1.947761058807373
566.0,1.9552421569824219
567.0,1.9655669927597046
568.0,1.9689306020736694
569.0,1.9645576477050781
570.0,1.9602413177490234
571.0,1.958014965057373
572.0,1.9525045156478882
573.0,1.9481409788131714
574.0,1.945622444152832
575.0,1.9427565336227417
576.0,1.9377422332763672
577.0,1.9296468496322632
578.0,1.9222804307937622
579.0,1.9239020347595215
580.0,1.9336539506912231
581.0,1.9367480278015137
582.0,1.934880256652832
583.0,1.9313812255859375
584.0,1.9241447448730469
585.0,1.9132806062698364
586.0,1.9086757898330688
587.0,1.923068881034851
588.0,1.9482698440551758
589.0,1.9606146812438965
590.0,1.9502124786376953
591.0,1.936300277709961
592.0,1.931022047996521
593.0,1.9181610345840454
594.0,1.9117051362991333
595.0,1.921303629875183
596.0,1.9350162744522095
