loss,accuracy,val_loss,val_accuracy,lr
8.632040977478027,0.13333334028720856,4.557522296905518,0.20000000298023224,5e-05
7.181742191314697,0.25,4.558189868927002,0.4000000059604645,5e-05
7.153526306152344,0.36666667461395264,4.54698371887207,0.6000000238418579,5e-05
7.224482536315918,0.3166666626930237,4.517601013183594,0.6000000238418579,5e-05
5.910717487335205,0.4000000059604645,4.5052490234375,0.6000000238418579,5e-05
6.594608783721924,0.21666666865348816,4.4892425537109375,0.6000000238418579,5e-05
5.389349460601807,0.38333332538604736,4.478046417236328,0.6000000238418579,5e-05
5.019903659820557,0.46666666865348816,4.470294952392578,0.800000011920929,5e-05
6.341430187225342,0.38333332538604736,4.475315093994141,0.6000000238418579,5e-05
4.653209209442139,0.4833333194255829,4.493060111999512,0.4000000059604645,5e-05
5.119640827178955,0.44999998807907104,4.512102127075195,0.4000000059604645,5e-05
5.491147041320801,0.46666666865348816,4.517702102661133,0.4000000059604645,2.5e-05
4.723664283752441,0.4166666567325592,4.516562461853027,0.4000000059604645,1.25e-05
5.07933235168457,0.4166666567325592,4.516273021697998,0.4000000059604645,1.25e-06
5.2785563468933105,0.38333332538604736,4.518449306488037,0.4000000059604645,6.25e-07
5.083218574523926,0.5,4.520917892456055,0.4000000059604645,3.125e-07
