Wavenumber (cm-1),Cleaned Intensity
500.0,0.34785211086273193
501.0,0.34819921425410677
502.0,0.3527140659945352
503.0,0.35879514472825186
504.0,0.363673278263637
505.0,0.3676028166498457
506.0,0.37264711941991535
507.0,0.37705835700035095
508.0,0.37893493260656086
509.0,0.3799268049853189
510.0,0.380307389157159
511.0,0.3805519555296217
512.0,0.380852005311421
513.0,0.3811235044683729
514.0,0.3815089762210846
515.0,0.3845373179231371
516.0,0.38689644847597393
517.0,0.38719514438084196
518.0,0.3863314092159271
519.0,0.3854971911226
520.0,0.38545476113046917
521.0,0.3870847523212433
522.0,0.3889713670526232
523.0,0.3877931960991451
524.0,0.3806203135422298
525.0,0.3717408733708518
526.0,0.36756131052970886
527.0,0.3717931423868452
528.0,0.38092637062072754
529.0,0.3865118282181876
530.0,0.38747098616191317
531.0,0.38629393918173655
532.0,0.38423117995262146
533.0,0.3807638500417982
534.0,0.3751109370163509
535.0,0.36977341771125793
536.0,0.3699396124907902
537.0,0.3739570123808724
538.0,0.3777156046458653
539.0,0.38336724894387375
540.0,0.39230459928512573
541.0,0.4015690641743796
542.0,0.40368780493736267
543.0,0.40142588530267986
544.0,0.39916762709617615
545.0,0.3967533920492445
546.0,0.3928415051528386
547.0,0.3884132632187435
548.0,0.3864652301583971
549.0,0.3878888189792633
550.0,0.39027705788612366
551.0,0.39175102540424894
552.0,0.391680257661002
553.0,0.39086559414863586
554.0,0.39080369046756197
555.0,0.39276568804468426
556.0,0.3966900408267975
557.0,0.3991528706891196
558.0,0.39735037088394165
559.0,0.3935345241001674
560.0,0.3911525181361607
561.0,0.3923504522868565
562.0,0.39668924893651686
563.0,0.40107277035713196
564.0,0.40103210295949665
565.0,0.3980681257588523
566.0,0.3951144090720585
567.0,0.39193887795720783
568.0,0.38789220792906626
569.0,0.38362498368535725
570.0,0.38177362084388733
571.0,0.3822354716914041
572.0,0.38295421855790274
573.0,0.38444866027150837
574.0,0.38769635558128357
575.0,0.39150632705007277
576.0,0.3931068480014801
577.0,0.39194831252098083
578.0,0.3904049183641161
579.0,0.3897519750254495
580.0,0.38894103680338177
581.0,0.3880559206008911
582.0,0.38598693268639706
583.0,0.38032832315989906
584.0,0.36949896812438965
585.0,0.36495814153126316
586.0,0.36780673691204613
587.0,0.3731521325451987
588.0,0.3770072843347277
589.0,0.3780172509806497
590.0,0.37731026325907024
591.0,0.3764733374118805
592.0,0.37336021236010963
593.0,0.3676374682358334
594.0,0.3648596278258732
595.0,0.3684865874903543
596.0,0.37716391682624806
597.0,0.3852305880614689
598.0,0.38645413517951965
599.0,0.38089981675148016
600.0,0.3765425937516349
601.0,0.37811732292175293
602.0,0.38486579912049435
603.0,0.3928134313651493
604.0,0.39859434110777714
605.0,0.4048248827457428
606.0,0.40991259898458204
607.0,0.4086578275476183
608.0,0.4008811584540776
609.0,0.3926042829241072
610.0,0.38989905800138197
611.0,0.3944646162646157
612.0,0.40093252062797546
613.0,0.40113458037376404
614.0,0.39452402080808374
615.0,0.3861348288399833
616.0,0.379074833222798
617.0,0.37307513185909824
618.0,0.3667846662657602
619.0,0.3638099431991577
620.0,0.36801071677889136
621.0,0.3738795050552913
622.0,0.37739110418728417
623.0,0.3783591772828783
624.0,0.37850548114095417
625.0,0.3806164307253701
626.0,0.38878700137138367
627.0,0.40267903038433606
628.0,0.4089784068720681
629.0,0.40200804386820116
630.0,0.3876010690416611
631.0,0.3755589808736529
632.0,0.3720885046890804
633.0,0.3722171485424042
634.0,0.37319840277944294
635.0,0.37604900768824984
636.0,0.3810125248772757
637.0,0.38605420930044987
638.0,0.3904440317835126
