loss,accuracy,val_loss,val_accuracy,lr
18.960453033447266,0.0833333358168602,18.300817489624023,0.0,5e-05
17.961978912353516,0.20000000298023224,17.471996307373047,0.0,4.5241868e-05
17.251726150512695,0.21666666865348816,16.865413665771484,0.0,3.7040907e-05
16.72357940673828,0.23333333432674408,16.448360443115234,0.0,2.744058e-05
16.372783660888672,0.25,16.179140090942383,0.20000000298023224,1.839397e-05
16.13408660888672,0.1666666716337204,16.015438079833984,0.20000000298023224,1.1156507e-05
15.962315559387207,0.18333333730697632,15.927682876586914,0.20000000298023224,6.1228207e-06
15.894312858581543,0.21666666865348816,15.88305950164795,0.20000000298023224,3.0405029e-06
15.880888938903809,0.18333333730697632,15.862550735473633,0.20000000298023224,1.366186e-06
15.840804100036621,0.28333333134651184,15.854476928710938,0.20000000298023224,5.554498e-07
15.826189994812012,0.2666666805744171,15.851434707641602,0.20000000298023224,2.0433856e-07
15.824528694152832,0.30000001192092896,15.850419998168945,0.20000000298023224,6.80184e-08
15.840658187866211,0.21666666865348816,15.850110054016113,0.20000000298023224,2.0486748e-08
15.846056938171387,0.18333333730697632,15.85002326965332,0.20000000298023224,5.5832903e-09
15.857419967651367,0.20000000298023224,15.850004196166992,0.20000000298023224,1.3768224e-09
15.844084739685059,0.2666666805744171,15.850000381469727,0.20000000298023224,3.0721062e-10
15.85348129272461,0.23333333432674408,15.850000381469727,0.20000000298023224,6.202475e-11
15.818883895874023,0.23333333432674408,15.850000381469727,0.20000000298023224,1.1330901e-11
15.85098934173584,0.20000000298023224,15.850000381469727,0.20000000298023224,1.8729853e-12
15.854190826416016,0.20000000298023224,15.850000381469727,0.20000000298023224,2.8013982e-13
15.852964401245117,0.21666666865348816,15.850000381469727,0.20000000298023224,3.7912802e-14
15.884068489074707,0.13333334028720856,15.850000381469727,0.20000000298023224,4.6426664e-15
15.853423118591309,0.23333333432674408,15.850000381469727,0.20000000298023224,5.144221e-16
15.877408981323242,0.15000000596046448,15.850000381469727,0.20000000298023224,5.1575366e-17
