Wavenumber (cm-1),Cleaned Intensity
200.0,0.9241909980773926
201.0,0.9329264163970947
202.0,0.9344040751457214
203.0,0.9328749775886536
204.0,0.9314010143280029
205.0,0.9153525829315186
206.0,0.8947402834892273
207.0,0.8919623494148254
208.0,0.9045703411102295
209.0,0.9159426689147949
210.0,0.9123288989067078
211.0,0.8973992466926575
212.0,0.8847087025642395
213.0,0.8901769518852234
214.0,0.9178063869476318
215.0,0.9392028450965881
216.0,0.928889274597168
217.0,0.898602306842804
218.0,0.8770634531974792
219.0,0.8767940402030945
220.0,0.8824551701545715
221.0,0.8872664570808411
222.0,0.890745222568512
223.0,0.8934328556060791
224.0,0.8919112086296082
225.0,0.8831841945648193
226.0,0.8736754059791565
227.0,0.8714796900749207
228.0,0.872824490070343
229.0,0.8728316426277161
230.0,0.8683388233184814
231.0,0.8598536849021912
232.0,0.8522325158119202
233.0,0.8501884937286377
234.0,0.8527756333351135
235.0,0.854831874370575
236.0,0.8531654477119446
237.0,0.8505013585090637
238.0,0.8491031527519226
239.0,0.8528928756713867
240.0,0.8598077893257141
241.0,0.862884521484375
242.0,0.8560242056846619
243.0,0.8461194634437561
244.0,0.8418312072753906
245.0,0.8260205388069153
246.0,0.8081151843070984
247.0,0.8091289401054382
248.0,0.8353476524353027
249.0,0.8577974438667297
250.0,0.8502364754676819
251.0,0.8257219195365906
252.0,0.806002140045166
253.0,0.8081379532814026
254.0,0.8234699368476868
255.0,0.8331341743469238
256.0,0.8345038294792175
257.0,0.8363131880760193
258.0,0.8349416255950928
259.0,0.8312134146690369
260.0,0.8278257250785828
261.0,0.8260293006896973
262.0,0.8254262804985046
263.0,0.8250576853752136
264.0,0.8231326937675476
265.0,0.8158400058746338
266.0,0.8098828792572021
267.0,0.8112481236457825
268.0,0.8154374957084656
269.0,0.8182668089866638
270.0,0.814093291759491
271.0,0.8035597801208496
272.0,0.7961897850036621
273.0,0.7930576801300049
274.0,0.7903735041618347
275.0,0.7898414731025696
276.0,0.7980567812919617
277.0,0.8088555932044983
278.0,0.8117119669914246
279.0,0.8096842765808105
280.0,0.8071708679199219
281.0,0.8045446872711182
282.0,0.7961958050727844
283.0,0.7894826531410217
284.0,0.7870909571647644
285.0,0.781555712223053
286.0,0.778908908367157
287.0,0.780813992023468
288.0,0.7831346392631531
289.0,0.7856168150901794
290.0,0.7940104603767395
