Wavenumber (cm-1),Cleaned Intensity
200.0,2.6855309009552
201.0,2.6813910007476807
202.0,2.651214361190796
203.0,2.604066848754883
204.0,2.587036371231079
205.0,2.6057839393615723
206.0,2.6313138008117676
207.0,2.6400420665740967
208.0,2.6309070587158203
209.0,2.619171380996704
210.0,2.6189467906951904
211.0,2.632578134536743
212.0,2.64923095703125
213.0,2.663689136505127
214.0,2.685917854309082
215.0,2.701258659362793
216.0,2.6914167404174805
217.0,2.6614506244659424
218.0,2.6414716243743896
219.0,2.641192674636841
220.0,2.6424856185913086
221.0,2.6433064937591553
222.0,2.654369831085205
223.0,2.67203688621521
224.0,2.6784915924072266
225.0,2.676194190979004
226.0,2.6746232509613037
227.0,2.680927276611328
228.0,2.711745023727417
229.0,2.741482734680176
230.0,2.737952470779419
231.0,2.70678973197937
232.0,2.679957628250122
233.0,2.680373191833496
234.0,2.6911134719848633
235.0,2.7008886337280273
236.0,2.7054221630096436
237.0,2.7094154357910156
238.0,2.710825204849243
239.0,2.7042953968048096
240.0,2.6925525665283203
241.0,2.6855452060699463
242.0,2.681793212890625
243.0,2.6791908740997314
244.0,2.680443525314331
245.0,2.6869194507598877
246.0,2.6962502002716064
247.0,2.7071521282196045
248.0,2.723935842514038
249.0,2.736752510070801
250.0,2.733410120010376
251.0,2.7156503200531006
252.0,2.7015621662139893
253.0,2.7031047344207764
254.0,2.710564374923706
255.0,2.7151291370391846
256.0,2.710071325302124
257.0,2.7007739543914795
258.0,2.6966001987457275
259.0,2.688253164291382
260.0,2.6769702434539795
261.0,2.675116777420044
262.0,2.6806890964508057
263.0,2.687488555908203
264.0,2.6962432861328125
265.0,2.7246835231781006
266.0,2.750608444213867
267.0,2.749572515487671
268.0,2.7302191257476807
269.0,2.7155978679656982
270.0,2.7133731842041016
271.0,2.7089779376983643
272.0,2.7065868377685547
273.0,2.71419358253479
274.0,2.7270870208740234
275.0,2.731640100479126
276.0,2.721101760864258
277.0,2.707697629928589
278.0,2.7058494091033936
279.0,2.714139938354492
280.0,2.723614454269409
281.0,2.7343146800994873
282.0,2.7657344341278076
283.0,2.7906882762908936
284.0,2.779862403869629
285.0,2.744044303894043
286.0,2.7191054821014404
287.0,2.724768877029419
288.0,2.7412633895874023
289.0,2.748978853225708
290.0,2.7425200939178467
291.0,2.7338550090789795
292.0,2.7339303493499756
293.0,2.746548891067505
294.0,2.7595856189727783
295.0,2.761364698410034
296.0,2.7581870555877686
297.0,2.7535362243652344
298.0,2.747770071029663
299.0,2.741034507751465
300.0,2.739983320236206
301.0,2.756010055541992
302.0,2.7831785678863525
303.0,2.7956621646881104
304.0,2.768281936645508
305.0,2.7266530990600586
306.0,2.7132275104522705
307.0,2.7144079208374023
308.0,2.7169501781463623
309.0,2.7213361263275146
310.0,2.7298498153686523
311.0,2.7384212017059326
312.0,2.7476775646209717
313.0,2.764559745788574
314.0,2.7736856937408447
315.0,2.769224166870117
316.0,2.7629451751708984
317.0,2.7577922344207764
318.0,2.754103899002075
319.0,2.751713991165161
