loss,accuracy,val_loss,val_accuracy,lr
7.283219337463379,0.11666666716337204,6.466541290283203,0.20000000298023224,0.0005
6.309277057647705,0.13333334028720856,5.4656758308410645,0.20000000298023224,0.0005
5.494673728942871,0.15000000596046448,4.951752662658691,0.20000000298023224,0.0005
4.881330966949463,0.1666666716337204,4.570474624633789,0.20000000298023224,0.0005
4.435081481933594,0.3333333432674408,4.22722864151001,0.20000000298023224,0.0005
4.135570049285889,0.2666666805744171,3.971578598022461,0.20000000298023224,0.0005
3.8663859367370605,0.28333333134651184,3.7758402824401855,0.0,0.0005
3.670416831970215,0.30000001192092896,3.627406597137451,0.0,0.0005
3.5116591453552246,0.30000001192092896,3.5451302528381348,0.0,0.0005
3.3545069694519043,0.3333333432674408,3.4513378143310547,0.0,0.0005
3.326458692550659,0.23333333432674408,3.367384433746338,0.0,0.0005
3.1274023056030273,0.3499999940395355,3.278115749359131,0.20000000298023224,0.0005
3.165179967880249,0.21666666865348816,3.1751248836517334,0.4000000059604645,0.0005
2.9765875339508057,0.38333332538604736,3.0896008014678955,0.20000000298023224,0.0005
2.9673264026641846,0.36666667461395264,2.9690706729888916,0.20000000298023224,0.0005
2.856262445449829,0.3333333432674408,2.8051791191101074,0.4000000059604645,0.0005
2.7976012229919434,0.3333333432674408,2.678765296936035,0.4000000059604645,0.0005
2.784811496734619,0.25,2.6183838844299316,0.4000000059604645,0.0005
2.5900115966796875,0.44999998807907104,2.6099421977996826,0.4000000059604645,0.0005
2.5590603351593018,0.4000000059604645,2.621492624282837,0.20000000298023224,0.0005
2.540402412414551,0.36666667461395264,2.6436705589294434,0.20000000298023224,0.0005
2.466634511947632,0.36666667461395264,2.655545949935913,0.20000000298023224,0.0005
2.488081932067871,0.3499999940395355,2.5984296798706055,0.20000000298023224,0.0005
2.4214680194854736,0.30000001192092896,2.5516202449798584,0.20000000298023224,0.0005
2.3936188220977783,0.36666667461395264,2.468903064727783,0.4000000059604645,0.0005
2.4100069999694824,0.38333332538604736,2.3923768997192383,0.4000000059604645,0.0005
2.304478406906128,0.4166666567325592,2.3425559997558594,0.4000000059604645,0.0005
2.3096389770507812,0.38333332538604736,2.299396514892578,0.4000000059604645,0.0005
2.2594168186187744,0.38333332538604736,2.279022693634033,0.4000000059604645,0.0005
2.196981906890869,0.4333333373069763,2.2768969535827637,0.4000000059604645,0.0005
