Wavenumber (cm-1),Cleaned Intensity
500.0,0.3582049608230591
501.0,0.36040048939841135
502.0,0.35558261615889414
503.0,0.34790684069905964
504.0,0.34163080368723187
505.0,0.33910830106054035
506.0,0.3399557513850076
507.0,0.34139111638069153
508.0,0.34626721910067965
509.0,0.3552364579268864
510.0,0.36089709401130676
511.0,0.35898683752332416
512.0,0.35120993852615356
513.0,0.3445513205868857
514.0,0.34707775712013245
515.0,0.36173355153628756
516.0,0.3732413692133767
517.0,0.37509946737970623
518.0,0.3703806698322296
519.0,0.3646033448832376
520.0,0.3613451974732535
521.0,0.3605998754501343
522.0,0.3606953365462167
523.0,0.36209552202905926
524.0,0.366473057440349
525.0,0.3719686482633863
526.0,0.37576155577387127
527.0,0.3762783280440739
528.0,0.3750397861003876
529.0,0.37428263681275503
530.0,0.37439699258123127
531.0,0.37514072230884005
532.0,0.3767733190740858
533.0,0.37987856779779705
534.0,0.38436946272850037
535.0,0.38767537474632263
536.0,0.3864163202898843
537.0,0.38296172874314444
538.0,0.37833462016923086
539.0,0.3708928695746831
540.0,0.36080747417041237
541.0,0.3521569243499211
542.0,0.3526376783847809
543.0,0.3721579270703451
544.0,0.3906022693429675
545.0,0.39824051942144123
546.0,0.3989459659372057
547.0,0.39793547136443
548.0,0.396899938583374
549.0,0.39652514457702637
550.0,0.39599575315202984
551.0,0.393340881381716
552.0,0.3833330656800952
553.0,0.3703715077468328
554.0,0.3621009715965816
555.0,0.3632401313100542
556.0,0.36961936950683594
557.0,0.3725447654724121
558.0,0.37310771005494253
559.0,0.37346139550209045
560.0,0.37322396891457693
561.0,0.3719562121800014
562.0,0.37017303279467995
563.0,0.3688887655735016
564.0,0.36785430141857695
565.0,0.36550453305244446
566.0,0.3638160697051457
567.0,0.36595248750277926
568.0,0.37191265395709444
569.0,0.37743985652923584
570.0,0.37619173526763916
571.0,0.36978705440248766
572.0,0.36377844640186857
573.0,0.3607700211661203
574.0,0.3607911595276424
575.0,0.36237879736082895
576.0,0.36430643286023817
577.0,0.3679598569869995
578.0,0.3723290222031729
579.0,0.37195538197244915
580.0,0.36306052974292213
581.0,0.3518481808049338
582.0,0.3468067007405417
583.0,0.3520215323993137
584.0,0.36149752140045166
585.0,0.365914021219526
586.0,0.3648540249892644
587.0,0.36199745535850525
588.0,0.35981227244649616
589.0,0.3583182649953025
590.0,0.35628776465143475
591.0,0.3548832833766937
592.0,0.354261828320367
593.0,0.35291319659778053
594.0,0.35252988764217924
595.0,0.35402735216276987
596.0,0.3569943181106022
597.0,0.35999269570623127
598.0,0.36170706152915955
599.0,0.3631113129002707
600.0,0.36445004173687523
601.0,0.365983567067555
602.0,0.3676518372126988
603.0,0.36881873437336515
604.0,0.36772794808660236
605.0,0.36067041754722595
606.0,0.35189790810857513
607.0,0.3460881114006043
608.0,0.34005422251565115
609.0,0.33520495465823585
610.0,0.33467648284775864
611.0,0.34012534362929203
612.0,0.3481822907924652
613.0,0.35051098465919495
614.0,0.3494161580290113
615.0,0.3472941390105656
616.0,0.34546230520520893
617.0,0.344086297920772
618.0,0.3427844686167581
619.0,0.3419095575809479
620.0,0.3407062419823238
621.0,0.3396976206983839
622.0,0.3400587226663317
623.0,0.3418352135590144
624.0,0.34418985247612
625.0,0.3461061588355473
626.0,0.34754928946495056
627.0,0.34977866496358595
628.0,0.3508565425872803
629.0,0.35123729705810547
630.0,0.3514476844242641
631.0,0.35193750688007897
632.0,0.3532055360930306
633.0,0.3562006950378418
634.0,0.35856872797012324
635.0,0.3631450065544673
636.0,0.37025001645088196
637.0,0.3752285029206957
638.0,0.37392743570464004
639.0,0.3660727185862405
640.0,0.3565446436405182
641.0,0.349916981799262
642.0,0.342984357050487
643.0,0.3382267653942108
644.0,0.3356050593512399
645.0,0.33399325609207153
646.0,0.3323950341769627
647.0,0.3309444189071655
648.0,0.3254721249852862
649.0,0.32096774663243977
650.0,0.3210776916572025
651.0,0.3250878751277923
652.0,0.3297893873282841
653.0,0.33168784635407583
654.0,0.3295564353466034
655.0,0.3273845613002777
656.0,0.3305626298700059
657.0,0.3410828496728622
658.0,0.35387904303414464
659.0,0.36416189159665785
660.0,0.3709310718945094
661.0,0.37666428089141846
662.0,0.3791235089302063
663.0,0.3805942790848868
664.0,0.3814565794808524
665.0,0.38100674748420715
666.0,0.37826380985123775
667.0,0.37310427853039335
668.0,0.3677254021167755
669.0,0.3607908700193677
670.0,0.35364569936479856
671.0,0.3489396401814053
672.0,0.34720579641205923
673.0,0.34739371282713755
674.0,0.3480767479964665
675.0,0.3493337333202362
676.0,0.35198429226875305
677.0,0.3531340914113181
678.0,0.3536249186311449
679.0,0.3542613685131073
680.0,0.3561777429921286
681.0,0.3606685783181871
682.0,0.3684827983379364
683.0,0.3720659741333553
684.0,0.36754547272409727
685.0,0.36014027680669525
686.0,0.3560536120619093
687.0,0.357876500913075
688.0,0.36369751606668743
689.0,0.36991873383522034
690.0,0.37487961990492685
691.0,0.3794391325541904
692.0,0.38138043880462646
693.0,0.37750118545123523
694.0,0.3689262909548624
695.0,0.3613828378064292
696.0,0.3604370653629303
697.0,0.36189634033611845
698.0,0.3628445480551038
699.0,0.363839077098029
700.0,0.365141966513225
701.0,0.36695066945893423
702.0,0.37045966301645544
703.0,0.37975290417671204
704.0,0.38624625120844164
705.0,0.3789264559745791
706.0,0.36282415049416716
707.0,0.34998828598431186
708.0,0.3452525181429727
709.0,0.3442625658852713
710.0,0.3437645435333252
