loss,accuracy,val_loss,val_accuracy,lr
2.0942060947418213,0.23333333432674408,1.7992080450057983,0.20000000298023224,1e-05
2.136479616165161,0.13333334028720856,1.798871397972107,0.20000000298023224,9.512294e-06
2.046565055847168,0.13333334028720856,1.7985862493515015,0.20000000298023224,8.6070795e-06
2.2326462268829346,0.1666666716337204,1.7983167171478271,0.20000000298023224,7.408182e-06
2.136449098587036,0.1666666716337204,1.7981497049331665,0.20000000298023224,6.065306e-06
2.2394042015075684,0.06666667014360428,1.7979873418807983,0.20000000298023224,4.723665e-06
2.1049978733062744,0.15000000596046448,1.7978649139404297,0.20000000298023224,3.499377e-06
2.118678569793701,0.18333333730697632,1.797766089439392,0.20000000298023224,2.4659694e-06
2.16876482963562,0.1666666716337204,1.7977014780044556,0.20000000298023224,1.6529887e-06
2.1019322872161865,0.1666666716337204,1.79766047000885,0.20000000298023224,1.0539922e-06
2.0795836448669434,0.13333334028720856,1.7976329326629639,0.20000000298023224,3.1963927e-07
2.29331636428833,0.13333334028720856,1.7976242303848267,0.20000000298023224,1.8441581e-07
2.225567102432251,0.13333334028720856,1.797619104385376,0.20000000298023224,1e-07
2.0336999893188477,0.10000000149011612,1.797616958618164,0.20000000298023224,5.2204577e-08
2.080505132675171,0.15000000596046448,1.7976162433624268,0.20000000298023224,2.5924026e-08
