loss,accuracy,val_loss,val_accuracy,lr
2.1237268447875977,0.1666666716337204,1.8634048700332642,0.20000000298023224,1e-04
2.0791285037994385,0.15000000596046448,1.8553752899169922,0.20000000298023224,9.512294e-05
2.079648494720459,0.15000000596046448,1.8502781391143799,0.20000000298023224,8.6070795e-05
2.1643002033233643,0.11666666716337204,1.845973253250122,0.20000000298023224,7.408182e-05
2.232495069503784,0.15000000596046448,1.8421382904052734,0.20000000298023224,6.0653067e-05
2.0328128337860107,0.23333333432674408,1.8393653631210327,0.20000000298023224,4.7236656e-05
2.171213388442993,0.13333334028720856,1.836944341659546,0.20000000298023224,3.4993776e-05
2.148016929626465,0.10000000149011612,1.8352811336517334,0.20000000298023224,2.4659697e-05
2.1814417839050293,0.18333333730697632,1.8344144821166992,0.20000000298023224,1.652989e-05
1.8338420391082764,0.21666666865348816,1.8338725566864014,0.20000000298023224,1.0539923e-05
2.117755174636841,0.1666666716337204,1.8335206508636475,0.20000000298023224,6.3927864e-06
2.0078909397125244,0.21666666865348816,1.8333275318145752,0.20000000298023224,3.6883168e-06
2.10666561126709,0.0833333358168602,1.8332208395004272,0.20000000298023224,2.0241912e-06
2.1766812801361084,0.13333334028720856,1.8331668376922607,0.20000000298023224,1.0567204e-06
2.029426097869873,0.11666666716337204,1.8331387042999268,0.20000000298023224,2.6237592e-07
