loss,accuracy,val_loss,val_accuracy,lr
16.835147857666016,0.10000000149011612,16.479352951049805,0.20000000298023224,5e-05
16.2067813873291,0.21666666865348816,15.861627578735352,0.20000000298023224,4.5241868e-05
15.666293144226074,0.23333333432674408,15.40613079071045,0.20000000298023224,3.7040907e-05
15.285215377807617,0.21666666865348816,15.08891487121582,0.20000000298023224,2.744058e-05
15.008097648620605,0.23333333432674408,14.881477355957031,0.20000000298023224,1.839397e-05
14.836847305297852,0.21666666865348816,14.753046989440918,0.0,1.1156507e-05
14.749852180480957,0.20000000298023224,14.687004089355469,0.0,6.1228207e-06
14.645986557006836,0.2666666805744171,14.655169486999512,0.0,3.0405029e-06
14.672847747802734,0.20000000298023224,14.640844345092773,0.0,1.366186e-06
14.629732131958008,0.30000001192092896,14.634992599487305,0.0,5.554498e-07
14.652382850646973,0.20000000298023224,14.632863998413086,0.0,2.0433856e-07
14.614899635314941,0.20000000298023224,14.63215446472168,0.0,6.80184e-08
14.641054153442383,0.2666666805744171,14.631940841674805,0.0,2.0486748e-08
14.627795219421387,0.25,14.63188362121582,0.0,5.5832903e-09
14.627394676208496,0.21666666865348816,14.631866455078125,0.0,1.3768224e-09
14.622396469116211,0.28333333134651184,14.631864547729492,0.0,3.0721062e-10
14.638306617736816,0.21666666865348816,14.631864547729492,0.0,6.202475e-11
14.608256340026855,0.25,14.631864547729492,0.0,1.1330901e-11
14.657909393310547,0.1666666716337204,14.631864547729492,0.0,1.8729853e-12
14.615017890930176,0.25,14.631864547729492,0.0,2.8013982e-13
14.63038444519043,0.11666666716337204,14.631864547729492,0.0,3.7912802e-14
14.603845596313477,0.30000001192092896,14.631864547729492,0.0,4.6426664e-15
14.625531196594238,0.20000000298023224,14.631864547729492,0.0,5.144221e-16
14.660781860351562,0.1666666716337204,14.631864547729492,0.0,5.1575366e-17
