Wavenumber (cm-1),Cleaned Intensity
500.0,0.7261390686035156
501.0,0.7320255722318377
502.0,0.7288289666175842
503.0,0.7232124039105007
504.0,0.720941926751818
505.0,0.724517251764025
506.0,0.7320754102298191
507.0,0.7375672459602356
508.0,0.7339136174746922
509.0,0.7273724845477513
510.0,0.7239926627704075
511.0,0.7270581722259521
512.0,0.7353140115737915
513.0,0.7439084563936506
514.0,0.7480518817901611
515.0,0.7493138483592442
516.0,0.7496656945773533
517.0,0.7485048685755048
518.0,0.7457928231784275
519.0,0.743475581918444
520.0,0.7450699806213379
521.0,0.753415584564209
522.0,0.7636639731270927
523.0,0.7684970242636544
524.0,0.7679060186658587
525.0,0.7649564061846051
526.0,0.7636926003864833
527.0,0.7667948773929051
528.0,0.7729883790016174
529.0,0.7750452501433236
530.0,0.7710915463311332
531.0,0.7652490139007568
532.0,0.7619900277682713
533.0,0.7640152062688554
534.0,0.77090151820864
535.0,0.7785208821296692
536.0,0.7852677362305778
537.0,0.794328612940652
538.0,0.8005451219422477
539.0,0.7997251578739711
540.0,0.7924824953079224
541.0,0.7844158411026001
542.0,0.7826273441314697
543.0,0.7877158267157418
544.0,0.7925431558064052
545.0,0.7933468478066581
546.0,0.7905189565249852
547.0,0.7868821365492684
548.0,0.7853581990514483
549.0,0.7860291600227356
550.0,0.7862832801682609
551.0,0.785410361630576
552.0,0.7830179333686829
553.0,0.780310869216919
554.0,0.7793400457927159
555.0,0.7817956634930202
556.0,0.7873452305793762
557.0,0.7905948417527335
558.0,0.7881218109812056
559.0,0.7831004772867476
560.0,0.7792532699448722
561.0,0.7763041002409798
562.0,0.7711535607065474
563.0,0.7647759318351746
564.0,0.758042003427233
565.0,0.7497666989053999
566.0,0.7444738405091422
567.0,0.7454062529972622
568.0,0.7520876611982072
569.0,0.7605433804648263
570.0,0.7661798000335693
571.0,0.7695662805012294
572.0,0.7714465941701616
573.0,0.7714448911803109
574.0,0.769913375377655
575.0,0.767915563923972
576.0,0.7663869346891131
577.0,0.7644729614257812
578.0,0.7613846915108817
579.0,0.7578140922955104
580.0,0.7526166864803859
581.0,0.7476138302258083
582.0,0.7445241979190281
583.0,0.7431224925177438
584.0,0.7406253814697266
585.0,0.7396618809018817
586.0,0.7425213371004377
587.0,0.7462828840528215
588.0,0.7468835200582232
589.0,0.7420212967055185
590.0,0.7330288801874434
591.0,0.7257174849510193
592.0,0.7257431319781712
593.0,0.7287483726228986
594.0,0.7334087235586983
595.0,0.7405432718140739
596.0,0.7494601266724722
597.0,0.7568991695131574
598.0,0.7585721015930176
599.0,0.7557180779320853
600.0,0.7535179597990853
601.0,0.7534879871777126
602.0,0.7546847122056144
603.0,0.7555888976369586
604.0,0.7543475202151707
605.0,0.7473738789558411
606.0,0.7401322211538043
607.0,0.7380314639636448
608.0,0.7367110678127834
609.0,0.7350976552282061
610.0,0.7327876516750881
611.0,0.7293233105114528
612.0,0.7253621220588684
613.0,0.7250598243304661
614.0,0.7300801362310136
615.0,0.7361052632331848
616.0,0.7390744941575187
617.0,0.7379911201340812
618.0,0.7350013341222491
619.0,0.7327451109886169
620.0,0.7308219415800912
621.0,0.7283588818141392
622.0,0.7268948214394706
623.0,0.7288975630487714
624.0,0.7332301735877991
625.0,0.734609203679221
626.0,0.7270547747612
627.0,0.7141051718166898
628.0,0.7095192926270621
629.0,0.7178133981568472
630.0,0.7324175408908297
631.0,0.7429241708346775
632.0,0.7424807633672442
633.0,0.7353264689445496
634.0,0.7309015904154097
635.0,0.7396628771509443
636.0,0.7579648750168936
637.0,0.7752948062760487
638.0,0.7850751110485622
639.0,0.7880376832825797
