DeviceSN	40009
LaserWavelength_nm	785
Exposure_ms	2000
GainMultiplier	1
LaserCurrent_mA	3130
LaserPower_mW	89.000145
RepetitionCount	3
Tags	
670	3.80665255
671	3.77652025
672	3.73743963
673	3.73676586
674	3.76496601
675	3.78665495
676	3.79908752
677	3.81771803
678	3.82224154
679	3.81159544
680	3.79592991
681	3.77714539
682	3.75129032
683	3.73523331
684	3.72812486
685	3.72431374
686	3.72768927
687	3.74523354
688	3.7607522
689	3.76601028
690	3.76743889
691	3.76613522
692	3.75478983
693	3.74506426
694	3.74765372
695	3.75563383
696	3.76203513
697	3.761343
698	3.75821209
699	3.76693487
700	3.79940176
701	3.8212204
702	3.83828616
703	3.85878778
704	3.86381936
705	3.85322428
706	3.84450793
707	3.84616804
708	3.84956098
709	3.85335827
710	3.8776629
711	3.89979792
712	3.90308928
713	3.90706491
714	3.90254235
715	3.87635565
716	3.85045624
717	3.86380816
718	3.92442417
719	3.96376705
720	3.9671154
721	3.96182847
722	3.94558334
723	3.90233803
724	3.87184477
725	3.87358952
726	3.88143253
727	3.88465691
728	3.88121176
729	3.87758875
730	3.8718524
731	3.85839939
732	3.85348821
733	3.85852194
734	3.86460972
735	3.8733983
736	3.89623904
737	3.9090755
738	3.90600157
739	3.89897108
740	3.88782072
741	3.8573103
742	3.84442043
743	3.94896722
744	4.10502243
745	4.12014389
746	3.99581814
747	3.8857522
748	3.85237074
749	3.82800865
750	3.82394385
751	3.83959246
752	3.85683775
753	3.87247825
754	3.89797115
755	3.91160107
756	3.93533754
757	3.95797491
758	3.95377111
759	3.93463612
760	3.9220736
761	3.92459202
762	3.93094873
763	3.93294144
764	3.936131
765	3.93416166
766	3.93911219
767	3.95054817
768	3.95723295
769	3.98026848
770	3.99864888
771	4.00251579
772	4.00250673
773	4.00066376
774	4.00052214
775	4.0009861
776	4.0138011
777	4.03795624
778	4.04556131
779	4.0521841
780	4.05214596
781	4.01122332
782	3.93754578
783	3.91199064
784	3.93638015
785	3.96147418
786	3.9614706
787	3.95829678
788	3.9578824
789	3.97095585
790	3.98040199
791	3.96343517
792	3.93159008
793	3.917027
794	3.9281702
795	3.94239783
796	3.94435835
797	3.9460907
798	3.94706488
799	3.95371437
800	3.96182156
801	3.95830774
802	3.94179726
803	3.93406081
804	3.95610857
805	3.98540115
806	3.98980451
807	3.98064613
808	3.97669172
809	3.98938084
810	4.00649309
811	4.01290369
812	4.01506233
813	4.01941204
814	4.04896545
815	4.09076452
816	4.10380745
817	4.09451056
818	4.08643532
819	4.09763384
820	4.11738062
821	4.12877941
822	4.14166498
823	4.14821005
824	4.13408661
825	4.11209869
826	4.11249161
827	4.14416599
828	4.17294025
829	4.18160915
830	4.1842804
831	4.18656254
832	4.19261837
833	4.19460344
834	4.17241478
835	4.13768482
836	4.13165331
837	4.15053606
838	4.17275
839	4.19640398
840	4.22491932
841	4.24344778
842	4.26100016
843	4.27233553
844	4.26992226
845	4.26169586
846	4.26127338
847	4.27184963
848	4.28122902
849	4.2703886
850	4.24923849
851	4.25022411
852	4.27199793
853	4.28653669
854	4.28085375
855	4.26805878
856	4.25318813
857	4.22714901
858	4.2067976
859	4.21031284
860	4.22338963
861	4.22010183
862	4.20179844
863	4.18961811
864	4.192348
865	4.19927454
866	4.21047258
867	4.2472949
868	4.26870441
869	4.24425936
870	4.20965576
871	4.2086463
872	4.2314992
873	4.25257158
874	4.27088594
875	4.28615284
876	4.28333426
877	4.26448154
878	4.24600649
879	4.24145079
880	4.24160957
881	4.23278236
882	4.21957397
883	4.21493053
884	4.24780035
885	4.28806925
886	4.29743528
887	4.30218792
888	4.30066681
889	4.28996181
890	4.28072071
891	4.28573084
892	4.30184174
893	4.31534147
894	4.33034849
895	4.34096527
896	4.33173513
897	4.30871296
898	4.30264902
899	4.31512022
900	4.32349777
901	4.3101387
902	4.28496075
903	4.2672987
904	4.25686502
905	4.24986124
906	4.24303198
907	4.23583698
908	4.23265314
909	4.23655796
910	4.23655701
911	4.21855831
912	4.1963439
913	4.205194
914	4.2623682
915	4.29448271
916	4.28837109
917	4.27934456
918	4.26639223
919	4.23161221
920	4.21699238
921	4.2623167
922	4.31812811
923	4.34023523
924	4.36471367
925	4.37418032
926	4.36945295
927	4.36666584
928	4.37638187
929	4.3898201
930	4.39075708
931	4.3655324
932	4.34379673
933	4.33240318
934	4.31630754
935	4.31959963
936	4.3524828
937	4.37345219
938	4.35181236
939	4.31779385
940	4.3047452
941	4.29335546
942	4.28913975
943	4.28407001
944	4.27798271
945	4.28267765
946	4.29548883
947	4.29906654
948	4.27910805
949	4.25987339
950	4.27087831
951	4.29826307
952	4.30390978
953	4.28363609
954	4.27007961
955	4.30577517
956	4.36359835
957	4.36417389
958	4.30681324
959	4.27268267
960	4.27326298
961	4.27907848
962	4.29623747
963	4.32045984
964	4.33366966
965	4.32347536
966	4.30979586
967	4.31061077
968	4.31375694
969	4.31137657
970	4.30123711
971	4.29348135
972	4.28526831
973	4.27352285
974	4.27792883
975	4.2950325
976	4.30431414
977	4.30342054
978	4.30025816
979	4.29041052
980	4.27002001
981	4.25723553
982	4.24217367
983	4.23196793
984	4.25457954
985	4.3008275
986	4.31500053
987	4.30818367
988	4.30679417
989	4.32689619
990	4.35143661
991	4.35163212
992	4.33570385
993	4.33225489
994	4.3802104
995	4.45338964
996	4.5193572
997	4.59403181
998	4.64704561
999	4.69425821
1000	4.72117329
1001	4.68676901
1002	4.60456896
1003	4.53189659
1004	4.45577717
1005	4.39704704
1006	4.34783888
1007	4.30759001
1008	4.29914665
1009	4.30627203
1010	4.30335045
1011	4.27538967
1012	4.2505455
1013	4.24578524
1014	4.23950911
1015	4.22449541
1016	4.20222282
1017	4.19131041
1018	4.21208715
1019	4.24232769
1020	4.24758053
1021	4.24025774
1022	4.25166702
1023	4.33642435
1024	4.40927505
1025	4.39523697
1026	4.36079168
1027	4.35157967
1028	4.34599876
1029	4.34338903
1030	4.35345364
1031	4.36811066
1032	4.36165094
1033	4.32310581
1034	4.30790234
1035	4.3053813
1036	4.3067503
1037	4.31481743
1038	4.31975365
1039	4.31449556
1040	4.30068731
1041	4.28782368
1042	4.27530813
1043	4.26374817
1044	4.26954556
1045	4.29861641
1046	4.30559635
1047	4.27604342
1048	4.24963427
1049	4.26684475
1050	4.30155373
1051	4.29815197
1052	4.26101923
1053	4.24349689
1054	4.24721432
1055	4.25125217
1056	4.26862574
1057	4.30680227
1058	4.31254959
1059	4.28682423
1060	4.26815224
1061	4.27999353
1062	4.29720497
1063	4.28249836
1064	4.23949146
1065	4.22581911
1066	4.24489355
1067	4.26738405
1068	4.27732801
1069	4.27984524
1070	4.28200626
1071	4.29101086
1072	4.29538631
1073	4.29903221
1074	4.3038435
1075	4.30349731
1076	4.30205202
1077	4.31653738
1078	4.35601044
1079	4.38109732
1080	4.38687706
1081	4.38886452
1082	4.37209034
1083	4.33093834
1084	4.32461023
1085	4.38810968
1086	4.43719721
1087	4.41831589
1088	4.38509321
1089	4.38200951
1090	4.39199066
1091	4.39174175
1092	4.37511635
1093	4.35977364
1094	4.3584609
1095	4.36352873
1096	4.37085485
1097	4.39046669
1098	4.40164614
1099	4.38286495
1100	4.36430407
1101	4.3800292
1102	4.41160393
1103	4.43098021
1104	4.44640827
1105	4.4521904
1106	4.43251038
1107	4.40636539
1108	4.38805962
1109	4.35932875
1110	4.33634615
1111	4.31223345
1112	4.29463148
1113	4.29458857
1114	4.301332
1115	4.3124156
1116	4.34025669
1117	4.34771681
1118	4.34356022
1119	4.3408618
1120	4.34841156
1121	4.35645628
1122	4.3388958
1123	4.29495525
1124	4.27680779
1125	4.26934624
1126	4.2659421
1127	4.25883675
1128	4.24750519
1129	4.22682285
1130	4.17094707
1131	4.15442705
1132	4.18120193
1133	4.20312405
1134	4.19382048
1135	4.17708063
1136	4.16421223
1137	4.13088226
1138	4.12382317
1139	4.14820099
1140	4.16539145
1141	4.1549449
1142	4.14044523
1143	4.14999008
1144	4.18127918
1145	4.18886423
1146	4.15651226
1147	4.13031387
1148	4.1299324
1149	4.13443089
1150	4.14262247
1151	4.15849066
1152	4.15990257
1153	4.12579203
1154	4.10190487
1155	4.11639214
1156	4.1376915
1157	4.13702583
1158	4.12089777
1159	4.11645317
1160	4.12255192
1161	4.12573195
1162	4.10932779
1163	4.09118748
1164	4.10209131
1165	4.12712288
1166	4.13475847
1167	4.12276697
1168	4.11326027
1169	4.12255049
1170	4.12925625
1171	4.09595156
1172	4.03509617
1173	4.00968027
1174	3.99215555
1175	3.98547792
1176	4.01527929
1177	4.05204105
1178	4.06687832
1179	4.07688999
1180	4.07553959
1181	4.06459236
1182	4.05583286
1183	4.05806828
1184	4.06096983
1185	4.05837679
1186	4.06091261
1187	4.09170961
1188	4.17416286
1189	4.20046806
1190	4.14889479
1191	4.10792637
1192	4.12916374
1193	4.16559887
1194	4.17671251
1195	4.18135738
1196	4.19390965
