DeviceSN	40009
LaserWavelength_nm	785
Exposure_ms	5000
GainMultiplier	1
LaserCurrent_mA	3130
LaserPower_mW	89.000145
RepetitionCount	3
Tags	
670	2.09439254
671	2.0771606
672	2.05250525
673	2.04725933
674	2.05092072
675	2.05483985
676	2.05710745
677	2.05833006
678	2.05348492
679	2.03150129
680	2.01151919
681	2.0147543
682	2.03133917
683	2.04155302
684	2.04488134
685	2.04695344
686	2.04762173
687	2.04809618
688	2.04704213
689	2.03522825
690	2.01737452
691	2.01353192
692	2.0267396
693	2.04046869
694	2.04072833
695	2.03427529
696	2.0349133
697	2.04635739
698	2.05684638
699	2.05311918
700	2.0365696
701	2.02779388
702	2.05455732
703	2.09385109
704	2.10441899
705	2.10095334
706	2.0971694
707	2.08918762
708	2.07544279
709	2.07673049
710	2.10200381
711	2.12522054
712	2.12713552
713	2.12219024
714	2.11590266
715	2.10770202
716	2.1001246
717	2.09376502
718	2.08229804
719	2.08255219
720	2.10711193
721	2.13458157
722	2.13700819
723	2.12201524
724	2.10861611
725	2.10800695
726	2.11383462
727	2.11868644
728	2.11950397
729	2.11887503
730	2.11481643
731	2.10470414
732	2.09941173
733	2.09755468
734	2.09465122
735	2.08375382
736	2.05912352
737	2.0440619
738	2.03901815
739	2.03705955
740	2.04883313
741	2.09028769
742	2.11551833
743	2.1016705
744	2.07961392
745	2.07775569
746	2.10072064
747	2.11809492
748	2.10484195
749	2.07932067
750	2.07404256
751	2.09741974
752	2.12380695
753	2.13895273
754	2.15335751
755	2.15760922
756	2.15354705
757	2.14931226
758	2.14831305
759	2.1467762
760	2.14759564
761	2.14855814
762	2.14899087
763	2.14680004
764	2.13476586
765	2.13112903
766	2.14954591
767	2.17644644
768	2.19839907
769	2.22930741
770	2.248528
771	2.24509501
772	2.23629975
773	2.23624635
774	2.24419665
775	2.25327587
776	2.26161957
777	2.26928353
778	2.2680428
779	2.24011517
780	2.20880032
781	2.17783904
782	2.13466549
783	2.12060905
784	2.13861561
785	2.15694165
786	2.15944767
787	2.16191626
788	2.1592195
789	2.14807105
790	2.13813543
791	2.14244962
792	2.15866518
793	2.16572237
794	2.16419506
795	2.16118026
796	2.15289187
797	2.13369107
798	2.12252808
799	2.13898873
800	2.16255593
801	2.16568398
802	2.15857315
803	2.15422535
804	2.1385684
805	2.11937571
806	2.12601852
807	2.15456295
808	2.17366195
809	2.17815638
810	2.17999887
811	2.17819262
812	2.17231083
813	2.16903448
814	2.17503905
815	2.1848278
816	2.192518
817	2.21102023
818	2.2247541
819	2.23532867
820	2.24814129
821	2.2522409
822	2.26129913
823	2.26716828
824	2.25615501
825	2.23869228
826	2.238132
827	2.25595784
828	2.27071118
829	2.27388525
830	2.27567053
831	2.27952456
832	2.28872132
833	2.29459047
834	2.28010201
835	2.25508642
836	2.25069308
837	2.26013422
838	2.27070093
839	2.28301954
840	2.29693913
841	2.29560041
842	2.26893044
843	2.25352216
844	2.27863503
845	2.31819439
846	2.33731341
847	2.34672499
848	2.34893632
849	2.33135772
850	2.30542874
851	2.30804849
852	2.34158134
853	2.36211538
854	2.34588885
855	2.32000446
856	2.3109026
857	2.32429194
858	2.32993507
859	2.30734611
860	2.27660036
861	2.25949383
862	2.24338579
863	2.23503661
864	2.25054407
865	2.27468348
866	2.28116488
867	2.29233408
868	2.30281806
869	2.31832337
870	2.33772635
871	2.34510374
872	2.34663343
873	2.34660649
874	2.35125113
875	2.35456657
876	2.33925128
877	2.29947305
878	2.27594757
879	2.27802682
880	2.28646612
881	2.28972793
882	2.28327847
883	2.27944708
884	2.27817249
885	2.27669287
886	2.28195405
887	2.29854846
888	2.30354834
889	2.28045177
