DeviceSN	40009
LaserWavelength_nm	785
Exposure_ms	2000
GainMultiplier	1
LaserCurrent_mA	3130
LaserPower_mW	89.000145
RepetitionCount	3
Tags	
670	9.15888882
671	9.26290417
672	9.35627747
673	9.36546803
674	9.33249569
675	9.29051876
676	9.24394608
677	9.18105316
678	9.10292244
679	8.96111774
680	8.8425169
681	8.81343746
682	8.79586411
683	8.79054832
684	8.80298901
685	8.81839275
686	8.82331657
687	8.834795
688	8.84218597
689	8.85887146
690	8.88674736
691	8.89250183
692	8.88067722
693	8.86725235
694	8.85782051
695	8.84922695
696	8.85113907
697	8.87019634
698	8.88842964
699	8.89255905
700	8.90113926
701	8.90845013
702	8.95726871
703	9.02376556
704	9.03575993
705	9.02579308
706	9.01925373
707	9.02341366
708	9.03230667
709	9.05076408
710	9.11756992
711	9.17425632
712	9.15339565
713	9.09077072
714	9.06025124
715	9.08363056
716	9.11048412
717	9.08803272
718	9.02242088
719	8.98751831
720	9.00742245
721	9.04129028
722	9.06633091
723	9.10072803
724	9.12149334
725	9.09289265
726	9.03666306
727	9.0116024
728	9.00698853
729	9.01046944
730	9.02780914
731	9.05865192
732	9.07719994
733	9.09175968
734	9.10076714
735	9.08653736
736	9.05060005
737	9.03351688
738	9.04145527
739	9.04951477
740	9.03549194
741	8.98850346
742	8.96033573
743	9.06572056
744	9.23158455
745	9.25334358
746	9.15858555
747	9.08427811
748	9.08356953
749	9.08959389
750	9.08907509
751	9.06750107
752	9.04780769
753	9.05463028
754	9.07446766
755	9.08185768
756	9.10588837
757	9.1309309
758	9.12010956
759	9.08820438
760	9.07954025
761	9.12606621
762	9.18073177
763	9.18526649
764	9.15774536
765	9.14554691
766	9.17937469
767	9.22601223
768	9.24839783
769	9.27301884
770	9.28894997
771	9.29849911
772	9.31098461
773	9.31597137
774	9.31318092
775	9.31403446
776	9.33055019
777	9.35255718
778	9.35737038
779	9.34865379
780	9.33708477
781	9.32351398
782	9.30729961
783	9.30085373
784	9.28130913
785	9.26535988
786	9.28696728
787	9.33648205
788	9.36219311
789	9.35202789
790	9.33643818
791	9.33577538
792	9.33739853
793	9.33804512
794	9.33724213
795	9.33969879
796	9.36491871
797	9.42664814
798	9.45482826
799	9.4291954
800	9.3979454
801	9.39482594
802	9.40049076
803	9.41491508
804	9.45737362
805	9.50377464
806	9.51662064
807	9.52220917
808	9.52422523
809	9.51421452
810	9.49999714
811	9.50429344
812	9.53797913
813	9.56284046
814	9.58089447
815	9.6014061
816	9.59403706
817	9.54524612
818	9.51396942
819	9.53899574
820	9.57762051
821	9.58124256
822	9.56632423
823	9.55385113
824	9.54970741
825	9.54760265
826	9.54787922
827	9.55692387
828	9.57021713
829	9.65663242
830	9.79177761
831	9.81968975
832	9.78176689
833	9.75322914
834	9.76215935
835	9.78132248
836	9.80073452
837	9.83978844
838	9.86463261
839	9.79894924
840	9.68162632
841	9.64586353
842	9.65133095
843	9.67328072
844	9.72816563
845	9.79637051
846	9.8146534
847	9.7962923
848	9.78084755
849	9.76755142
850	9.74765396
851	9.75595474
852	9.79435062
853	9.81694984
854	9.79714584
855	9.76512527
856	9.74672985
857	9.72218895
858	9.71079826
859	9.75684071
860	9.82905102
861	9.85323429
862	9.8651638
863	9.87113953
864	9.8295908
865	9.76526165
866	9.76335144
867	9.8131876
868	9.84712791
869	9.85475159
870	9.86378193
871	9.87887669
872	9.91878891
873	9.9488945
874	9.9433651
875	9.92593765
876	9.92957973
877	9.95494556
878	9.96718025
879	9.94410324
880	9.90841103
881	9.89280128
882	9.90472698
883	9.91314793
884	9.91917706
885	9.93498039
886	9.96818447
887	10.0175829
888	10.0353603
889	10.0064516
890	9.97211933
891	9.97856426
892	10.0193653
893	10.0372114
894	10.0626278
895	10.080862
896	10.0474615
897	9.98852634
898	9.97308064
899	10.0059404
900	10.0418377
901	10.0580368
902	10.0695667
903	10.0714417
904	10.0519114
905	10.0406618
906	10.0697393
907	10.1141777
908	10.126359
909	10.1089706
910	10.0865927
911	10.0451021
912	9.99618626
913	9.9978981
914	10.0411272
915	10.0621309
916	10.0351591
917	10.0035305
918	10.0092316
919	10.0473461
920	10.0813837
921	10.1236391
922	10.1587467
923	10.1526194
924	10.1306496
925	10.1348495
926	10.204896
927	10.2665119
928	10.2534399
929	10.2172232
930	10.2080765
931	10.2553406
932	10.2910213
933	10.2578421
934	10.2035446
935	10.2019835
936	10.2743454
937	10.3222313
938	10.3162155
939	10.3036404
940	10.2866955
941	10.2494783
942	10.2190914
943	10.2312174
944	10.2572432
945	10.266017
946	10.2834768
947	10.2856779
948	10.274745
949	10.2696428
950	10.2794094
951	10.2925148
952	10.2987061
953	10.3085928
954	10.3155794
955	10.3119431
956	10.3055553
957	10.308341
958	10.3307562
959	10.3477888
960	10.3453503
961	10.3343201
962	10.3163662
963	10.2822599
964	10.2695484
965	10.3044767
966	10.3415089
967	10.3395176
968	10.3255196
969	10.3204813
970	10.3443136
971	10.3675184
972	10.3538847
973	10.3181534
974	10.2949715
975	10.2707129
976	10.2593126
977	10.3131227
978	10.3874941
979	10.4030476
980	10.4059067
981	10.409359
982	10.425602
983	10.4400272
984	10.4208832
985	10.3723145
986	10.3458176
987	10.3211927
988	10.3089504
989	10.3526611
990	10.4192028
991	10.41644
992	10.3530903
993	10.3197699
994	10.3740492
995	10.4417744
996	10.4644938
997	10.4987879
998	10.5243511
999	10.5713606
1000	10.6078148
1001	10.5855989
1002	10.5352287
1003	10.5114708
1004	10.4882498
1005	10.4610491
1006	10.4070969
1007	10.3521376
1008	10.3531771
1009	10.3893442
1010	10.4002829
1011	10.4202728
1012	10.4255714
1013	10.3648596
1014	10.2794161
1015	10.2505922
1016	10.2887001
1017	10.3169079
1018	10.3139944
1019	10.3140736
1020	10.3435917
1021	10.4200754
1022	10.4663754
1023	10.497426
1024	10.5181065
1025	10.5112791
1026	10.4961605
1027	10.5049601
1028	10.5525131
1029	10.5800333
