DeviceSN	40009
LaserWavelength_nm	785
Exposure_ms	2000
GainMultiplier	1
LaserCurrent_mA	3130
LaserPower_mW	89.000145
RepetitionCount	3
Tags	
670	8.69049263
671	8.67236423
672	8.64549255
673	8.63169765
674	8.61800957
675	8.61030293
676	8.6253624
677	8.6534996
678	8.66171837
679	8.6590519
680	8.65653801
681	8.65048409
682	8.63428593
683	8.62653732
684	8.61156559
685	8.59307289
686	8.59998703
687	8.64175701
688	8.66864967
689	8.65823936
690	8.64260674
691	8.6495142
692	8.70058727
693	8.74591446
694	8.76787949
695	8.80138874
696	8.80522823
697	8.75379848
698	8.69681263
699	8.68486404
700	8.69485188
701	8.70219326
702	8.72224426
703	8.75502205
704	8.78012753
705	8.82688999
706	8.85742092
707	8.84490108
708	8.82086754
709	8.81759834
710	8.85631371
711	8.89316559
712	8.88103008
713	8.84019375
714	8.8254509
715	8.85766697
716	8.89724731
717	8.91673756
718	8.94627476
719	8.96679497
720	8.96531391
721	8.9561615
722	8.94711113
723	8.90711117
724	8.87237167
725	8.86249733
726	8.85777092
727	8.85485363
728	8.83464718
729	8.81394482
730	8.820364
731	8.84788895
732	8.85860634
733	8.85185528
734	8.84463692
735	8.84644985
736	8.85165024
737	8.84399033
738	8.79213047
739	8.73480988
740	8.73165512
741	8.76129341
742	8.80388546
743	8.89505005
744	9.00101852
745	9.00594425
746	8.8950634
747	8.79944801
748	8.77781868
749	8.76729393
750	8.77395821
751	8.81665039
752	8.85760689
753	8.87168789
754	8.8863306
755	8.8990984
756	8.9331131
757	8.96455288
758	8.95185089
759	8.90621567
760	8.88602352
761	8.92709923
762	8.99272156
763	9.05202389
764	9.13153362
765	9.18928051
766	9.21692848
767	9.23224068
768	9.23692894
769	9.24140739
770	9.2510767
771	9.28616905
772	9.33400154
773	9.35622406
774	9.38128376
775	9.39843082
776	9.39131546
777	9.37175751
778	9.35616207
779	9.33955383
780	9.32551575
781	9.28967571
782	9.22260284
783	9.19693375
784	9.17130375
785	9.14880276
786	9.15293598
787	9.1641283
788	9.16688156
789	9.1444788
790	9.1213789
791	9.12421227
792	9.13837337
793	9.1468277
794	9.14614677
795	9.1475811
796	9.15952396
797	9.1741972
798	9.17922783
799	9.14176273
800	9.0960865
801	9.09161377
802	9.09465408
803	9.09202003
804	9.07761002
805	9.06308842
806	9.0815239
807	9.16802788
808	9.22253323
809	9.22082901
810	9.21188068
811	9.20867538
812	9.2063694
813	9.20335388
814	9.20293903
815	9.2049942
816	9.21146679
817	9.24216843
818	9.26210308
819	9.26627731
820	9.27283287
821	9.280509
822	9.31578827
823	9.33971596
824	9.32979202
825	9.31275749
826	9.30386162
827	9.28405857
828	9.27361584
829	9.31447411
830	9.37915802
831	9.39155388
832	9.36593533
833	9.3468647
834	9.33466339
835	9.31374454
836	9.30829811
837	9.30719852
838	9.31897354
839	9.37950134
840	9.46191788
841	9.48019505
842	9.44719124
843	9.42545605
844	9.4617939
845	9.52339745
846	9.55506992
847	9.57013893
848	9.57760429
849	9.5798254
850	9.57901764
851	9.57077503
852	9.53588963
853	9.51215649
854	9.54603577
855	9.60100937
856	9.60452843
857	9.57569981
858	9.54273033
859	9.50736713
860	9.47523117
861	9.4779768
862	9.52483749
863	9.56146526
864	9.56950665
865	9.57188129
866	9.5732832
867	9.58722591
868	9.60302353
869	9.61176014
870	9.62217426
871	9.64862442
872	9.69154263
873	9.71246815
874	9.68965054
875	9.65874672
876	9.66712379
877	9.71856499
878	9.74614716
879	9.74004555
880	9.73192406
881	9.73574162
882	9.7528286
883	9.76054287
884	9.73857498
885	9.70927525
886	9.70158958
887	9.70773697
888	9.71194077
889	9.72553539
890	9.74080467
891	9.75258636
892	9.77827072
893	9.78749847
894	9.78153706
895	9.77266312
896	9.7646246
897	9.75754642
898	9.75188637
899	9.71607304
900	9.68578148
901	9.69438457
902	9.71242523
903	9.71880436
904	9.73032284
905	9.73686886
906	9.73036575
907	9.72352982
908	9.72535515
909	9.7440815
910	9.75550079
911	9.72827339
912	9.68841648
913	9.68836784
914	9.72059917
915	9.74530792
916	9.76089859
917	9.77566528
918	9.785923
919	9.80696678
920	9.82117462
921	9.84541512
922	9.8730011
923	9.89588165
924	9.93553638
925	9.95040703
926	9.96064091
927	9.9685545
928	9.96717262
929	9.96755791
930	9.96109104
931	9.94364071
932	9.93246746
933	9.93537998
934	9.93961525
935	9.93882179
936	9.92640018
937	9.92130375
938	9.96766567
939	10.0310307
940	10.034441
941	10.0091143
942	9.99604511
943	9.99243069
944	9.9825325
945	9.95032597
946	9.88333893
947	9.84872818
948	9.83786583
949	9.83268642
950	9.84632778
951	9.87887669
952	9.89077854
953	9.88494682
954	9.87912464
955	9.87218857
956	9.86349869
957	9.8748827
958	9.90603638
959	9.92496681
960	9.90827274
961	9.88167572
962	9.87227631
963	9.86298943
964	9.86227417
965	9.88130379
966	9.89954662
967	9.90269661
968	9.90696812
969	9.90541077
970	9.90659046
971	9.89718151
972	9.84020519
973	9.76390266
974	9.76041698
975	9.82312489
976	9.8604641
977	9.82159424
978	9.7694273
979	9.7712698
980	9.80356312
981	9.81576157
982	9.76897812
983	9.72413063
984	9.76553631
985	9.85913754
986	9.88112831
987	9.83974838
988	9.80639744
989	9.80742836
990	9.81434631
991	9.82207298
992	9.84962845
993	9.87586784
994	9.94880581
995	10.0436544
996	10.1096506
997	10.1776047
998	10.1896305
999	10.0897169
1000	9.99047089
1001	9.96635342
1002	9.95574093
1003	9.9356842
1004	9.87734795
1005	9.8443346
1006	9.84521484
1007	9.84922695
1008	9.8569622
1009	9.87110043
1010	9.88891983
1011	9.93035889
1012	9.96232128
1013	9.93899059
1014	9.88770962
1015	9.86902142
1016	9.87474823
1017	9.88520432
1018	9.90835285
1019	9.93069172
1020	9.92044926
1021	9.89556217
1022	9.88522148
1023	9.93634605
1024	10.0054264
1025	10.0635567
1026	10.1310921
1027	10.1773977
1028	10.2233429
1029	10.236783
1030	10.1856985
1031	10.1239843
1032	10.1211843
1033	10.1544571
1034	10.1623325
1035	10.1382942
1036	10.1176653
1037	10.120656
1038	10.1311188
1039	10.1353245
1040	10.1420755
1041	10.1311388
1042	10.0674763
1043	10.0017309
1044	9.99828529
1045	10.0189695
1046	10.0231953
1047	9.99272442
1048	9.97332859
1049	9.99624443
1050	10.0270281
1051	10.0330791
1052	10.0279884
1053	10.0169945
1054	9.98250008
1055	9.95136929
1056	9.97121239
1057	10.0214643
1058	10.0324345
1059	10.0205908
1060	10.013113
1061	10.0040064
1062	9.99480343
1063	9.98892879
1064	9.95891285
1065	9.95452499
1066	10.0046768
1067	10.0490808
1068	10.0337763
1069	9.9920845
1070	9.97216511
1071	9.96810913
1072	9.97114563
1073	10.0096359
1074	10.0459719
1075	10.0307531
1076	9.99978352
1077	9.99664402
1078	10.0240784
1079	10.0461073
1080	10.0957279
1081	10.1593122
1082	10.1910133
1083	10.227706
1084	10.2414484
1085	10.2470818
1086	10.2521267
1087	10.275115
1088	10.3062725
1089	10.2875929
1090	10.2092457
1091	10.1860695
1092	10.2451897
1093	10.2959204
1094	10.2779274
1095	10.2409325
1096	10.2364321
1097	10.2456875
1098	10.251152
1099	10.2458506
1100	10.2336254
1101	10.208004
1102	10.173934
1103	10.1808577
1104	10.2579422
1105	10.3014612
1106	10.2711325
1107	10.2255602
1108	10.1904583
1109	10.1509972
1110	10.1476936
1111	10.1850147
1112	10.2018843
1113	10.1561937
1114	10.1060228
1115	10.1052637
1116	10.1160002
1117	10.1333141
1118	10.1740217
1119	10.1980019
1120	10.1778374
1121	10.1485558
1122	10.138051
1123	10.1279392
1124	10.114419
1125	10.0499249
1126	10.0058756
1127	10.0405445
1128	10.0861092
1129	10.0580921
1130	9.97425365
1131	9.9502058
1132	9.98602295
1133	10.0122051
1134	9.97760582
1135	9.92363548
1136	9.90899849
1137	9.9086113
1138	9.92023182
1139	9.9740324
1140	10.012434
1141	10.0097847
1142	9.99943733
1143	9.97142315
1144	9.91291046
1145	9.88006878
1146	9.87559414
1147	9.87430191
1148	9.87549877
1149	9.88210392
1150	9.90104675
1151	9.95663071
1152	9.97623634
1153	9.98978424
1154	9.9954195
1155	9.95498276
1156	9.9051733
1157	9.92193413
1158	9.98310471
1159	10.0035162
1160	10.0112143
1161	10.0125484
1162	9.96287155
1163	9.90371704
1164	9.90848637
1165	9.93376732
1166	9.94512653
1167	9.9482584
1168	9.94874096
1169	9.9385376
1170	9.92688751
1171	9.9252367
1172	9.92284012
1173	9.91907883
1174	9.89757252
1175	9.87500095
1176	9.85544777
1177	9.84336948
1178	9.87183475
1179	9.93140221
1180	9.94084072
1181	9.92147923
1182	9.91548729
1183	9.9465313
1184	9.97176266
1185	9.94586182
1186	9.9041853
1187	9.90834141
1188	9.94789505
1189	9.97034454
1190	10.0008984
1191	10.019125
1192	10.001359
1193	9.98074341
1194	9.99890137
1195	10.0642729
1196	10.1134186
1197	10.1510305
1198	10.1733723
1199	10.1950703
1200	10.2157354
1201	10.2301006
1202	10.2583084
1203	10.2724981
1204	10.2763424
1205	10.2695036
1206	10.2434406
1207	10.222846
1208	10.2400246
1209	10.2715855
1210	10.26828
1211	10.2375994
1212	10.2283325
1213	10.2581615
1214	10.2837982
1215	10.2869778
1216	10.2882719
1217	10.2892342
1218	10.2867441
1219	10.3088398
1220	10.3993835
1221	10.4471474
1222	10.4343472
1223	10.4131117
1224	10.3883886
1225	10.3610535
1226	10.3605013
1227	10.396904
1228	10.4093456
1229	10.3974075
1230	10.3891201
1231	10.3985453
1232	10.4132748
1233	10.4219007
1234	10.4346628
1235	10.4354963
1236	10.4196005
1237	10.413743
1238	10.4697199
1239	10.5264883
1240	10.5196714
1241	10.4968023
1242	10.4834538
1243	10.4729719
1244	10.4703016
1245	10.4821968
1246	10.4927349
1247	10.5055647
1248	10.5341625
1249	10.6808643
1250	10.9641018
1251	10.9767876
1252	10.7247915
1253	10.5615969
1254	10.5012474
1255	10.4746294
1256	10.5506516
1257	10.6675587
1258	10.6654444
1259	10.6166649
1260	10.6016035
1261	10.6083784
1262	10.6113319
1263	10.5990162
1264	10.586113
1265	10.6010447
1266	10.6314516
1267	10.6353359
1268	10.634284
1269	10.6341629
1270	10.6465807
1271	10.6523542
1272	10.6632328
1273	10.6771545
1274	10.6562805
1275	10.6143227
1276	10.6066322
1277	10.6016731
1278	10.5957279
1279	10.60215
1280	10.6130886
1281	10.6093864
1282	10.6041622
1283	10.6261034
1284	10.6621304
1285	10.6740417
1286	10.6689301
1287	10.6645708
1288	10.6471672
1289	10.6352139
1290	10.6332712
1291	10.6275597
1292	10.6142559
1293	10.5963249
1294	10.5921907
1295	10.6004086
1296	10.6009369
1297	10.6005192
1298	10.6015577
1299	10.6146345
1300	10.6299
1301	10.638773
1302	10.6553478
1303	10.6515036
1304	10.6243296
1305	10.6098852
1306	10.5981522
